OBJECTID,Property_Name,Address_1,City,Postal_Code,Property_GFA_M_Sq,Primary_Property_Type,Electricity_Use_Grid_Purchase_k,Natural_Gas_Use_GJ,Propane_Use_GJ,District_Hot_Water_Use_GJ,District_Chilled_Water_Use_GJ,Total_GHG_Emissions_Metric_Tons,Total_GHG_Emissions_Intensity_k,Direct_GHG_Emissions_Metric_Ton,Direct_GHG_Emissions_Intensity_,Indirect_GHG_Emissions_Metric_T,Indirect_GHG_Emissions_Intensit,Site_EUI_GJ_m_,Year_Ending
1860,HD17A- Main St. W. & Whitney,1855 Main St W,Dundas,L8S 1J2,0,Drinking Water Treatment & Distribution,577449.9,Not Available,Not Available,Not Available,Not Available,16.2,Not Available,0,Not Available,16.2,Not Available,Not Available,2023/12/31 00:00:00+00
1861,Hill Park Recreation Centre (P),465 EAST 16TH STREET,Hamilton,L9A 4K6,1550.1,Other - Recreation,187389.6,3886.5,Not Available,Not Available,Not Available,200.8,129.6,195.4,126.1,5.4,3.5,2.94,2019/12/31 00:00:00+00
1862,Hill Park Recreation Centre (P),465 EAST 16TH STREET,Hamilton,L9A 4K6,1550.1,Other - Recreation,155258,3264.2,Not Available,Not Available,Not Available,168.5,108.7,164.1,105.9,4.3,2.8,2.47,2020/12/31 00:00:00+00
1863,Hill Park Recreation Centre (P),465 EAST 16TH STREET,Hamilton,L9A 4K6,1550.1,Other - Recreation,219259,3774.3,Not Available,Not Available,Not Available,195.9,126.4,189.8,122.4,6.1,4,2.94,2021/12/31 00:00:00+00
1864,Hill Park Recreation Centre (P),465 EAST 16TH STREET,Hamilton,L9A 4K6,1550.1,Other - Recreation,206830.6,4727.6,Not Available,Not Available,Not Available,243.5,157.1,237.7,153.3,5.8,3.7,3.53,2022/12/31 00:00:00+00
1865,Hill Park Recreation Centre (P),465 EAST 16TH STREET,Hamilton,L9A 4K6,1550.1,Other - Recreation,214556,4219.8,Not Available,Not Available,Not Available,218.2,140.7,212.2,136.9,6,3.9,3.22,2023/12/31 00:00:00+00
1866,Steam Museum - Wood Shed,900 WOODWARD AVE,Hamilton,L8H 7N2,2840.8,Other - Entertainment/Public Assembly,148450.3,4970.1,Not Available,Not Available,Not Available,254.2,109.3,249.9,107.5,4.3,1.9,2.37,2019/12/31 00:00:00+00
1867,Steam Museum - Wood Shed,900 WOODWARD AVE,Hamilton,L8H 7N2,2840.8,Other - Entertainment/Public Assembly,119321,Not Available,Not Available,Not Available,Not Available,3.3,1.4,0,0,3.3,1.4,0.18,2020/12/31 00:00:00+00
1868,Steam Museum - Wood Shed,900 WOODWARD AVE,Hamilton,L8H 7N2,2840.8,Other - Entertainment/Public Assembly,127626,Not Available,Not Available,Not Available,Not Available,3.6,1.3,0,0,3.6,1.3,0.16,2021/12/31 00:00:00+00
1869,Steam Museum - Wood Shed,900 WOODWARD AVE,Hamilton,L8H 7N2,2840.8,Other - Entertainment/Public Assembly,131911.6,Not Available,Not Available,Not Available,Not Available,3.7,1.3,0,0,3.7,1.3,0.17,2022/12/31 00:00:00+00
1870,Steam Museum - Wood Shed,900 WOODWARD AVE,Hamilton,L8H 7N2,2840.8,Other - Entertainment/Public Assembly,125171,Not Available,Not Available,Not Available,Not Available,3.5,1.2,0,0,3.5,1.2,0.16,2023/12/31 00:00:00+00
1871,Huntington Park Recreation Centre (P),87 BRENTWOOD DR,Hamilton,L8T 3W4,2757.5,Other - Recreation,810713,5479.2,Not Available,Not Available,Not Available,299,108.4,275.5,99.9,23.5,8.5,3.05,2019/12/31 00:00:00+00
1872,Huntington Park Recreation Centre (P),87 BRENTWOOD DR,Hamilton,L8T 3W4,2757.5,Other - Recreation,597627.9,4192.9,Not Available,Not Available,Not Available,227.5,82.5,210.8,76.4,16.7,6.1,2.3,2020/12/31 00:00:00+00
1873,Huntington Park Recreation Centre (P),87 BRENTWOOD DR,Hamilton,L8T 3W4,2757.5,Other - Recreation,681782.9,3326.8,Not Available,Not Available,Not Available,186.3,67.6,167.3,60.7,19.1,6.9,2.1,2021/12/31 00:00:00+00
1874,Huntington Park Recreation Centre (P),87 BRENTWOOD DR,Hamilton,L8T 3W4,2757.5,Other - Recreation,779447.6,4645.8,Not Available,Not Available,Not Available,255.4,92.6,233.6,84.7,21.8,7.9,2.7,2022/12/31 00:00:00+00
1875,Huntington Park Recreation Centre (P),87 BRENTWOOD DR,Hamilton,L8T 3W4,2757.5,Other - Recreation,771529.9,4766.1,Not Available,Not Available,Not Available,261.2,94.7,239.6,86.9,21.6,7.8,2.74,2023/12/31 00:00:00+00
1876,Inch Park Arena,400 QUEENSDALE AVENUE,Hamilton,L9A 1L7,3158.2,Ice/Curling Rink,512109.3,3049.6,Not Available,Not Available,Not Available,168.2,53.3,153.3,48.5,14.9,4.7,1.55,2019/12/31 00:00:00+00
1877,Inch Park Arena,400 QUEENSDALE AVENUE,Hamilton,L9A 1L7,3158.2,Ice/Curling Rink,581735.9,2805.6,Not Available,Not Available,Not Available,157.3,49.8,141.1,44.7,16.3,5.2,1.55,2020/12/31 00:00:00+00
1878,Inch Park Arena,400 QUEENSDALE AVENUE,Hamilton,L9A 1L7,3158.2,Ice/Curling Rink,568738,2467.9,Not Available,Not Available,Not Available,140,44.3,124.1,39.3,15.9,5,1.43,2021/12/31 00:00:00+00
1879,Inch Park Arena,400 QUEENSDALE AVENUE,Hamilton,L9A 1L7,3158.2,Ice/Curling Rink,625414.7,2869.2,Not Available,Not Available,Not Available,161.8,51.2,144.3,45.7,17.5,5.5,1.62,2022/12/31 00:00:00+00
1880,Inch Park Arena,400 QUEENSDALE AVENUE,Hamilton,L9A 1L7,3158.2,Ice/Curling Rink,655330.9,2775.8,Not Available,Not Available,Not Available,157.9,50,139.6,44.2,18.3,5.8,1.63,2023/12/31 00:00:00+00
1881,Joe Sam'S Leisure Park - Storage Buildings,752 Centre Rd.,Waterdown,L8N 2Z7,1338.4,Other - Public Services,114742.3,1763.6,Not Available,Not Available,Not Available,92,68.7,88.7,66.3,3.3,2.5,1.63,2019/12/31 00:00:00+00
1882,Joe Sam'S Leisure Park - Storage Buildings,752 Centre Rd.,Waterdown,L8N 2Z7,1338.4,Other - Public Services,72636,1387.7,Not Available,Not Available,Not Available,71.8,53.6,69.8,52.1,2,1.5,1.23,2020/12/31 00:00:00+00
1883,Joe Sam'S Leisure Park - Storage Buildings,752 Centre Rd.,Waterdown,L8N 2Z7,1338.4,Other - Public Services,101967,1195.2,Not Available,Not Available,Not Available,62.9,47,60.1,44.9,2.9,2.1,1.17,2021/12/31 00:00:00+00
1884,Joe Sam'S Leisure Park - Storage Buildings,752 Centre Rd.,Waterdown,L8N 2Z7,1338.4,Other - Public Services,109574,583.7,Not Available,Not Available,Not Available,32.4,24.2,29.3,21.9,3.1,2.3,0.73,2022/12/31 00:00:00+00
1885,Joe Sam'S Leisure Park - Storage Buildings,752 Centre Rd.,Waterdown,L8N 2Z7,1338.4,Other - Public Services,118427.9,713.4,Not Available,Not Available,Not Available,39.2,29.3,35.9,26.8,3.3,2.5,0.85,2023/12/31 00:00:00+00
1886,Kenilworth Public Library,103 KENILWORTH AVENUE NORTH,Hamilton,L8H 4R6,739.4,Library,102202.1,273.8,Not Available,Not Available,Not Available,16.7,22.6,13.8,18.6,3,4,0.87,2019/12/31 00:00:00+00
1887,Kenilworth Public Library,103 KENILWORTH AVENUE NORTH,Hamilton,L8H 4R6,739.4,Library,84475,203.2,Not Available,Not Available,Not Available,12.6,17,10.2,13.8,2.4,3.2,0.69,2020/12/31 00:00:00+00
1888,Kenilworth Public Library,103 KENILWORTH AVENUE NORTH,Hamilton,L8H 4R6,739.4,Library,87895,280.1,Not Available,Not Available,Not Available,16.5,22.4,14.1,19,2.5,3.3,0.81,2021/12/31 00:00:00+00
1889,Kenilworth Public Library,103 KENILWORTH AVENUE NORTH,Hamilton,L8H 4R6,739.4,Library,92651.4,275.4,Not Available,Not Available,Not Available,16.4,22.2,13.8,18.7,2.6,3.5,0.82,2022/12/31 00:00:00+00
1890,Kenilworth Public Library,103 KENILWORTH AVENUE NORTH,Hamilton,L8H 4R6,739.4,Library,85785,247.1,Not Available,Not Available,Not Available,14.8,20.1,12.4,16.8,2.4,3.2,0.75,2023/12/31 00:00:00+00
1891,Kings Forest Golf Clubhouse & Buildings,150 Greenhill Ave.,Hamilton,L8K 4T9,1379.1,Other - Public Services,293526.3,1910.6,Not Available,Not Available,Not Available,104.6,75.8,96.1,69.7,8.5,6.2,2.15,2019/12/31 00:00:00+00
1892,Kings Forest Golf Clubhouse & Buildings,150 Greenhill Ave.,Hamilton,L8K 4T9,1379.1,Other - Public Services,308160.9,1942.2,Not Available,Not Available,Not Available,106.3,77.1,97.6,70.8,8.6,6.3,2.21,2020/12/31 00:00:00+00
1893,Kings Forest Golf Clubhouse & Buildings,150 Greenhill Ave.,Hamilton,L8K 4T9,1379.1,Other - Public Services,306953,1853.6,Not Available,Not Available,Not Available,101.8,73.8,93.2,67.6,8.6,6.2,2.15,2021/12/31 00:00:00+00
1894,Kings Forest Golf Clubhouse & Buildings,150 Greenhill Ave.,Hamilton,L8K 4T9,1379.1,Other - Public Services,291385.3,1941.3,Not Available,Not Available,Not Available,105.8,76.7,97.6,70.8,8.2,5.9,2.17,2022/12/31 00:00:00+00
1895,Kings Forest Golf Clubhouse & Buildings,150 Greenhill Ave.,Hamilton,L8K 4T9,1379.1,Other - Public Services,272979,1834,Not Available,Not Available,Not Available,99.8,72.4,92.2,66.9,7.6,5.5,2.04,2023/12/31 00:00:00+00
1896,Kiwanis Community Centre,200 JONES ROAD,Stoney Creek,L8E 5J5,648.4,Other - Recreation,43405.1,Not Available,Not Available,Not Available,Not Available,1.3,1.9,0,0,1.3,1.9,0.24,2019/12/31 00:00:00+00
1897,Kiwanis Community Centre,200 JONES ROAD,Stoney Creek,L8E 5J5,648.4,Other - Recreation,37567,Not Available,Not Available,Not Available,Not Available,1.1,1.6,0,0,1.1,1.6,0.21,2020/12/31 00:00:00+00
1898,Kiwanis Community Centre,200 JONES ROAD,Stoney Creek,L8E 5J5,648.4,Other - Recreation,16812,216.8,Not Available,Not Available,Not Available,11.4,17.5,10.9,16.8,0.5,0.7,0.43,2021/12/31 00:00:00+00
1899,Kiwanis Community Centre,200 JONES ROAD,Stoney Creek,L8E 5J5,648.4,Other - Recreation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2022/12/31 00:00:00+00
1900,Kiwanis Community Centre,200 JONES ROAD,Stoney Creek,L8E 5J5,648.4,Other - Recreation,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,Not Available,Not Available,Not Available,2023/12/31 00:00:00+00
1901,Lister Block,28 JAMES ST N,Hamilton,L8R 2K1,7161.3,Office,854454.1,980.2,Not Available,2712.6,2256.7,338.5,47.3,49.3,6.9,289.2,40.4,1.26,2019/12/31 00:00:00+00
1902,Lister Block,28 JAMES ST N,Hamilton,L8R 2K1,7161.3,Office,585555.9,191,Not Available,3343,1996,339.1,47.3,9.6,1.3,329.5,46,1.07,2020/12/31 00:00:00+00
1903,Lister Block,28 JAMES ST N,Hamilton,L8R 2K1,7161.3,Office,498828,265.8,Not Available,2630,1710,275.9,38.5,13.4,1.9,262.5,36.7,0.89,2021/12/31 00:00:00+00
1904,Lister Block,28 JAMES ST N,Hamilton,L8R 2K1,7161.3,Office,606556.6,488.1,Not Available,3040,2322,334.5,46.7,24.5,3.4,309.9,43.3,1.12,2022/12/31 00:00:00+00
1905,Lister Block,28 JAMES ST N,Hamilton,L8R 2K1,7161.3,Office,776035.3,1049.3,Not Available,2939,2569,363,50.7,52.8,7.4,310.2,43.3,1.31,2023/12/31 00:00:00+00
1906,Locke Public Library,285 LOCKE STREET SOUTH,Hamilton,L8P 4C2,138,Library,35096.5,97.5,Not Available,Not Available,Not Available,5.9,42.9,4.9,35.5,1,7.4,1.62,2019/12/31 00:00:00+00
1907,Locke Public Library,285 LOCKE STREET SOUTH,Hamilton,L8P 4C2,138,Library,29869,67.4,Not Available,Not Available,Not Available,4.2,30.6,3.4,24.6,0.8,6.1,1.27,2020/12/31 00:00:00+00
1908,Locke Public Library,285 LOCKE STREET SOUTH,Hamilton,L8P 4C2,138,Library,34942,48.2,Not Available,Not Available,Not Available,3.4,24.7,2.4,17.6,1,7.1,1.26,2021/12/31 00:00:00+00
1909,Locke Public Library,285 LOCKE STREET SOUTH,Hamilton,L8P 4C2,138,Library,36476,64.4,Not Available,Not Available,Not Available,4.3,30.9,3.2,23.5,1,7.4,1.42,2022/12/31 00:00:00+00
1910,Locke Public Library,285 LOCKE STREET SOUTH,Hamilton,L8P 4C2,138,Library,32091,61.2,Not Available,Not Available,Not Available,4,28.8,3.1,22.3,0.9,6.5,1.28,2023/12/31 00:00:00+00
1911,Lynden Library,110 Lynden Rd.,Lynden,L0R 1T0,354.4,Library,Not Available,86.7,Not Available,Not Available,Not Available,Not Available,Not Available,4.4,12.3,Not Available,Not Available,Not Available,2019/12/31 00:00:00+00
1912,Lynden Library,110 Lynden Rd.,Lynden,L0R 1T0,354.4,Library,39418,81.9,Not Available,Not Available,Not Available,5.2,14.7,4.1,11.6,1.1,3.1,0.63,2020/12/31 00:00:00+00
1913,Lynden Library,110 Lynden Rd.,Lynden,L0R 1T0,354.4,Library,38938,65.1,Not Available,Not Available,Not Available,4.4,12.3,3.3,9.2,1.1,3.1,0.58,2021/12/31 00:00:00+00
1914,Lynden Library,110 Lynden Rd.,Lynden,L0R 1T0,354.4,Library,45904.5,99.2,Not Available,Not Available,Not Available,6.3,17.7,5,14.1,1.3,3.6,0.75,2022/12/31 00:00:00+00
1915,Lynden Library,110 Lynden Rd.,Lynden,L0R 1T0,354.4,Library,46301,107.3,Not Available,Not Available,Not Available,6.7,18.9,5.4,15.2,1.3,3.7,0.77,2023/12/31 00:00:00+00
1916,Macassa Lodge,701 UPPER SHERMAN,Hamilton,L8V 3M7,21942.4,Senior Living Community,2826230.4,26270.5,Not Available,Not Available,Not Available,1402.8,63.9,1320.8,60.2,82,3.7,1.66,2019/12/31 00:00:00+00
1917,Macassa Lodge,701 UPPER SHERMAN,Hamilton,L8V 3M7,21942.4,Senior Living Community,2964556.7,23960.4,Not Available,Not Available,Not Available,1287.7,58.7,1204.7,54.9,83,3.8,1.58,2020/12/31 00:00:00+00
1918,Macassa Lodge,701 UPPER SHERMAN,Hamilton,L8V 3M7,21942.4,Senior Living Community,3034199.1,24155.9,Not Available,Not Available,Not Available,1299.4,59.2,1214.5,55.3,85,3.9,1.6,2021/12/31 00:00:00+00
1919,Macassa Lodge,701 UPPER SHERMAN,Hamilton,L8V 3M7,21942.4,Senior Living Community,3103727.7,23978.6,Not Available,Not Available,Not Available,1292.5,58.9,1205.6,54.9,86.9,4,1.6,2022/12/31 00:00:00+00
1920,Macassa Lodge,701 UPPER SHERMAN,Hamilton,L8V 3M7,21942.4,Senior Living Community,3138884.1,23789.6,Not Available,Not Available,Not Available,1284,58.5,1196.1,54.5,87.9,4,1.6,2023/12/31 00:00:00+00
1921,Frank A. Cooke Terminal,7 MacNab St. S.,Hamilton,L8P 3C1,206.7,Transportation Terminal/Station,117685.1,146.2,Not Available,0,Not Available,10.8,52.1,7.4,35.6,3.4,16.5,2.76,2019/12/31 00:00:00+00
1922,Frank A. Cooke Terminal,7 MacNab St. S.,Hamilton,L8P 3C1,206.7,Transportation Terminal/Station,116413.9,165.4,Not Available,0,Not Available,11.6,56,8.3,40.2,3.3,15.8,2.83,2020/12/31 00:00:00+00
1923,Frank A. Cooke Terminal,7 MacNab St. S.,Hamilton,L8P 3C1,206.7,Transportation Terminal/Station,116648.9,218.3,Not Available,75,Not Available,20.5,99.4,11,53.1,9.6,46.2,3.45,2021/12/31 00:00:00+00
1924,Frank A. Cooke Terminal,7 MacNab St. S.,Hamilton,L8P 3C1,206.7,Transportation Terminal/Station,159782.6,174.7,Not Available,4,Not Available,13.6,65.8,8.8,42.5,4.8,23.3,3.65,2022/12/31 00:00:00+00
1925,Frank A. Cooke Terminal,7 MacNab St. S.,Hamilton,L8P 3C1,206.7,Transportation Terminal/Station,135215,175.6,Not Available,0,Not Available,12.6,61,8.8,42.7,3.8,18.3,3.2,2023/12/31 00:00:00+00
1926,Matc - Training Support Centre (1227 Stonechurch Rd E),1227 STONE CHURCH ROAD EAST,Hamilton,L8W 2C7,8503.2,Office,1170098.7,6753.1,Not Available,Not Available,Not Available,373.5,48,339.5,43.7,33.9,4.4,1.41,2019/12/31 00:00:00+00
1927,Matc - Training Support Centre (1227 Stonechurch Rd E),1227 STONE CHURCH ROAD EAST,Hamilton,L8W 2C7,8503.2,Office,1040499.9,5583.6,Not Available,Not Available,Not Available,309.9,39.9,280.7,36.1,29.1,3.7,1.2,2020/12/31 00:00:00+00
1928,Matc - Training Support Centre (1227 Stonechurch Rd E),1227 STONE CHURCH ROAD EAST,Hamilton,L8W 2C7,8503.2,Office,1060582.9,5712.8,Not Available,Not Available,Not Available,316.9,37.3,287.2,33.8,29.7,3.5,1.12,2021/12/31 00:00:00+00
1929,Matc - Training Support Centre (1227 Stonechurch Rd E),1227 STONE CHURCH ROAD EAST,Hamilton,L8W 2C7,8503.2,Office,1159886.8,6484.7,Not Available,Not Available,Not Available,358.5,42.2,326,38.3,32.5,3.8,1.25,2022/12/31 00:00:00+00
1930,Matc - Training Support Centre (1227 Stonechurch Rd E),1227 STONE CHURCH ROAD EAST,Hamilton,L8W 2C7,8503.2,Office,1116897.7,5993.8,Not Available,Not Available,Not Available,332.6,39.1,301.3,35.4,31.3,3.7,1.18,2023/12/31 00:00:00+00
1931,Material Recycling Facility (Blue Box Processing),1579 BURLINGTON STREET EAST,Hamilton,L8H 3L2,13935.5,Other - Public Services,1988072,5365,Not Available,Not Available,Not Available,327.4,23.5,269.7,19.4,57.7,4.1,0.9,2019/12/31 00:00:00+00
1932,Material Recycling Facility (Blue Box Processing),1579 BURLINGTON STREET EAST,Hamilton,L8H 3L2,13935.5,Other - Public Services,1690690.2,5342.7,Not Available,Not Available,Not Available,316,22.7,268.6,19.3,47.3,3.4,0.82,2020/12/31 00:00:00+00
1933,Material Recycling Facility (Blue Box Processing),1579 BURLINGTON STREET EAST,Hamilton,L8H 3L2,13935.5,Other - Public Services,1042184.8,4959.6,Not Available,Not Available,Not Available,278.5,20,249.4,17.9,29.2,2.1,0.63,2021/12/31 00:00:00+00
1934,Material Recycling Facility (Blue Box Processing),1579 BURLINGTON STREET EAST,Hamilton,L8H 3L2,13935.5,Other - Public Services,1494808.5,4989.4,Not Available,Not Available,Not Available,292.7,21,250.9,18,41.9,3,0.74,2022/12/31 00:00:00+00
1935,Material Recycling Facility (Blue Box Processing),1579 BURLINGTON STREET EAST,Hamilton,L8H 3L2,13935.5,Other - Public Services,1409675.4,5352.6,Not Available,Not Available,Not Available,308.6,22.1,269.1,19.3,39.5,2.8,0.75,2023/12/31 00:00:00+00
1936,Morgan Firestone Arena & Rotary Centre,385 JERSEYVILLE ROAD WEST,Ancaster,L9G 3L5,8997.5,Other - Recreation,1974707.5,8605,Not Available,Not Available,Not Available,489.9,54.4,432.6,48.1,57.3,6.4,1.75,2019/12/31 00:00:00+00
1937,Morgan Firestone Arena & Rotary Centre,385 JERSEYVILLE ROAD WEST,Ancaster,L9G 3L5,8997.5,Other - Recreation,1413769.2,6619.5,Not Available,Not Available,Not Available,372.4,41.4,332.8,37,39.6,4.4,1.3,2020/12/31 00:00:00+00
1938,Morgan Firestone Arena & Rotary Centre,385 JERSEYVILLE ROAD WEST,Ancaster,L9G 3L5,8997.5,Other - Recreation,1506295.6,7053.7,Not Available,Not Available,Not Available,396.8,44.1,354.6,39.4,42.2,4.7,1.39,2021/12/31 00:00:00+00
1939,Morgan Firestone Arena & Rotary Centre,385 JERSEYVILLE ROAD WEST,Ancaster,L9G 3L5,8997.5,Other - Recreation,2002095.4,9602,Not Available,Not Available,Not Available,538.8,59.9,482.8,53.7,56.1,6.2,1.87,2022/12/31 00:00:00+00
1940,Morgan Firestone Arena & Rotary Centre,385 JERSEYVILLE ROAD WEST,Ancaster,L9G 3L5,8997.5,Other - Recreation,1991969.1,8658,Not Available,Not Available,Not Available,491.1,54.6,435.3,48.4,55.8,6.2,1.76,2023/12/31 00:00:00+00
1941,Mount Hope Community Youth Centre,3027 HOMESTEAD DRIVE,Mount Hope,L0R 1W0,560.7,Social/Meeting Hall,46449.3,201.2,Not Available,Not Available,Not Available,11.5,20.4,10.1,18,1.3,2.4,0.66,2019/12/31 00:00:00+00
1942,Mount Hope Community Youth Centre,3027 HOMESTEAD DRIVE,Mount Hope,L0R 1W0,560.7,Social/Meeting Hall,44444,130.2,Not Available,Not Available,Not Available,7.8,13.9,6.5,11.7,1.2,2.2,0.52,2020/12/31 00:00:00+00
1943,Mount Hope Community Youth Centre,3027 HOMESTEAD DRIVE,Mount Hope,L0R 1W0,560.7,Social/Meeting Hall,34955,90.7,Not Available,Not Available,Not Available,5.5,9.9,4.6,8.1,1,1.7,0.39,2021/12/31 00:00:00+00
1944,Mount Hope Community Youth Centre,3027 HOMESTEAD DRIVE,Mount Hope,L0R 1W0,560.7,Social/Meeting Hall,41395.9,163.8,Not Available,Not Available,Not Available,9.4,16.8,8.2,14.7,1.2,2.1,0.56,2022/12/31 00:00:00+00
1945,Mount Hope Community Youth Centre,3027 HOMESTEAD DRIVE,Mount Hope,L0R 1W0,560.7,Social/Meeting Hall,40959,206,Not Available,Not Available,Not Available,11.5,20.5,10.4,18.5,1.1,2,0.63,2023/12/31 00:00:00+00
1946,Mount Hope Hall & Library,3027 Homestead Dr.,Mount Hope,L0R 1W0,558.8,Library,13212.3,620.6,Not Available,Not Available,Not Available,31.6,56.5,31.2,55.8,0.4,0.7,1.2,2019/12/31 00:00:00+00
